color_bias,color_balance,white_R,white_G,white_B,mean_brightness_normalized,kurtosis_normalized,dark_ratio_normalized,lap_var,entropy_value,reblur_value,Class,image_name
0.7026910781860352,0.5076658938869666,0.014092156862745099,0.5377380392156863,0.5235529411764706,0.4017214532871972,3.4612066745758057,0.03019803948700428,0.0021903274375970777,0.7601132392883301,0.004873629373317955,blur,109_img_.png
0.8017219305038452,0.6972274505225502,0.0016070588235294117,0.4773407843137255,0.8247364705882353,0.3664927554147437,1.6605844497680664,0.10622178763151169,0.0013157485598136167,0.8093004822731018,0.001939223774815032,blur,10_img_.png
0.43358516693115234,0.04480885757080607,0.3579713725490196,0.39449372549019607,0.3995635294117647,0.36060494961873635,0.2606099247932434,0.2528645694255829,0.0023442317665947807,0.9150614738464355,0.00616504970043573,blur,11052.png
0.252845823764801,0.14386487268518516,0.3192349019607843,0.40812313725490196,0.4645,0.35103559027777775,1.156360387802124,0.2980555593967438,0.0018807724099995176,0.8819490671157837,0.003535096677559913,blur,11064.png
0.0811353325843811,0.5670405439595193,0.14221764705882353,0.6371086274509804,0.6416835294117648,0.3594331119544592,14.239502906799316,0.0,0.0014025725805801245,0.7657871246337891,0.0022164452877925364,blur,111_img_.png
0.12423968315124512,0.22163871940500338,0.49052235294117646,0.7267141176470587,0.7710580392156863,0.5618986220419202,0.39369550347328186,0.0,0.0011291248274644479,0.825721800327301,0.0011641244083840433,blur,112_img_.png
0.1374414563179016,0.2501921636710239,0.19096588235294118,0.5058058823529412,0.5684372549019608,0.46930318967864926,8.957789421081543,0.047816839069128036,0.009680368897821874,0.8031829595565796,0.012551913126361655,blur,11374.png
0.14313995838165283,0.2628976034858388,0.4059666666666667,0.7336023529411765,0.8330807843137255,0.47370184844771246,4.8518853187561035,0.14873698353767395,0.015279856054517956,0.8768021464347839,0.013648539624183007,blur,11398.png
0.8339916467666626,0.43443570342849924,0.3757262745098039,0.8895619607843137,0.9708309803921569,0.34080620517550514,0.4508875906467438,0.37213602662086487,0.0015145946292086036,0.945132851600647,0.0018654712031354159,blur,113_img_.png
0.4203094244003296,0.3598691653582005,0.23620156862745098,0.6201654901960785,0.7714431372549019,0.46503883644386573,0.8874309062957764,0.1245829239487648,0.0017758907741941745,0.9036294221878052,0.003729979404956427,blur,114_img_.png
0.7857966423034668,0.6545155130325223,0.016561176470588235,0.23724823529411765,0.6217039215686275,0.3133642894016152,1.3642321825027466,0.2469399869441986,0.0011539156626306903,0.8449450731277466,0.0016278184633960679,blur,115_img_.png
0.07044613361358643,0.33044053261290407,0.30405137254901965,0.5852152941176471,0.5618933333333334,0.4693968177009873,0.4490084946155548,0.04364917427301407,0.03990698276573435,0.9122944474220276,0.02394536435431013,blur,116_img_.png
0.0914950966835022,0.01799789368872549,0.42483019607843137,0.34438274509803923,0.36694666666666664,0.4595033062704248,0.4398460388183594,0.0,0.0018510644531144036,0.8421754837036133,0.003165377348856209,blur,117_img_.png
0.07364577054977417,0.09761243872549019,0.3381913725490196,0.43231882352941176,0.5339945098039216,0.5049832643995098,1.0391789674758911,0.0,0.001645247391594781,0.8049566745758057,0.002194406147875817,blur,118_img_.png
0.8488657474517822,0.39706466303626714,0.003471372549019608,0.4762913725490196,0.5928803921568628,0.36307459826035676,0.42121586203575134,0.18893131613731384,0.0020139567594949738,0.9001840353012085,0.003560517408717873,blur,11_img_.png
0.21585100889205933,0.16599684691584962,0.3230807843137255,0.4916011764705882,0.635898431372549,0.5100056806576797,2.816927671432495,0.0,0.0014188639314333597,0.7448352575302124,0.0015004978553921568,blur,120_img_.png
0.7061361074447632,0.28103397240377637,0.05825960784313725,0.23364823529411766,0.4691956862745098,0.38532795206971676,0.35174307227134705,0.27150556445121765,0.004041951728052126,0.9598461985588074,0.010028576615831519,blur,121_img_.png
0.22318404912948608,0.13301712707652505,0.14816549019607844,0.4640266666666667,0.5436682352941177,0.3298540730528322,0.5188841223716736,0.3132237493991852,0.0047715606838226315,0.9135936498641968,0.012419253812636165,blur,1225.png
0.06610798835754395,0.016744102328431376,0.012141960784313725,0.016179607843137253,0.03116901960784314,0.09927101630582788,4.8450727462768555,0.8943641781806946,0.0009894411881046536,0.7405284643173218,0.0013110447303921568,blur,12290.png
0.043970346450805664,0.03177256944444443,0.08951294117647059,0.13377098039215687,0.14426313725490197,0.16249459592864923,0.8185734152793884,0.7791970372200012,0.0014523980033544842,0.8430532813072205,0.0018962120438453158,blur,12299.png
0.21135634183883667,0.14404296875,0.34512039215686274,0.49218549019607843,0.6203545098039216,0.5042046823937908,1.9049183130264282,0.0,0.003638551400237614,0.7683899402618408,0.007401616115196078,blur,122_img_.png
0.04924970865249634,0.016225183823529415,0.02552235294117647,0.025010588235294118,0.044061176470588236,0.1641774109817538,1.4933958053588867,0.7667415142059326,0.0017766167534533838,0.8443491458892822,0.004446942231753813,blur,12324.png
0.018770933151245117,0.03579164964596952,0.13811098039215686,0.1431941176470588,0.1351270588235294,0.25397752416938996,0.4189091622829437,0.48209744691848755,0.0025399034247210006,0.8645362854003906,0.00634043521922658,blur,12336.png
0.08816176652908325,0.03178888803785402,0.015882745098039212,0.010026274509803923,0.009869019607843137,0.13273466009667756,3.463836431503296,0.7969357371330261,0.0014188682725117532,0.7910719513893127,0.0033578218613834424,blur,12348.png
0.13303810358047485,0.011499655330882272,0.5675498039215686,0.5841701960784313,0.5821054901960785,0.5486244000204249,0.47610267996788025,0.0,0.002001839169300927,0.8381409645080566,0.004539343341503268,blur,123_img_.png
0.3715944290161133,0.19325185951116555,0.24316745098039216,0.46038,0.518173725490196,0.30944813793572984,0.4384080171585083,0.3573535084724426,0.0023044943406846786,0.866509735584259,0.0051660964733115464,blur,12422.png
0.20071101188659668,0.15534105647467322,0.0724643137254902,0.14114470588235295,0.1544772549019608,0.32964745880991286,0.5790026783943176,0.3990885317325592,0.008258892011966234,0.913482666015625,0.010013220826525055,blur,12433.png
0.2880948781967163,0.14914944121305238,0.14177921568627452,0.16057098039215686,0.173038431372549,0.31286833754023996,1.100256323814392,0.3493143618106842,0.0015380480409088093,0.8697313070297241,0.0021928135059994147,blur,12445.png
0.1656562089920044,0.19350282118055556,0.3376223529411765,0.502666274509804,0.6672752941176471,0.510690895629085,1.5593628883361816,0.0,0.001590859368896485,0.7265673875808716,0.002144582312091503,blur,124_img_.png
0.105721116065979,0.015476154003267966,0.6193513725490196,0.5759450980392158,0.5572811764705882,0.522858136744281,0.36761483550071716,0.0,0.013705032423867121,0.8605125546455383,0.017563099979575163,blur,125_img_.png
0.0586816668510437,0.145680576831427,0.2775301960784314,0.40623803921568624,0.4266733333333333,0.30936088558687364,0.5560318231582642,0.29057183861732483,0.0076485297280758984,0.8873047232627869,0.01039222494553377,blur,12900.png
0.8513985872268677,0.46108504036908876,0.007599607843137255,0.45530156862745097,0.5148850980392158,0.3332015109573241,0.5332110524177551,0.13419510424137115,0.0031566617632439436,0.8221108317375183,0.007726409073433295,blur,129_img_.png
0.10203540325164795,0.11603588388480396,0.35773607843137256,0.5283474509803922,0.632358431372549,0.48697380514705885,0.4563561975955963,0.0,0.0050727864003075485,0.8183373808860779,0.010434972426470589,blur,130_img_.png
0.17928653955459595,0.2819255770016339,0.2816662745098039,0.42678,0.6422352941176471,0.4774401807598039,1.7015514373779297,0.0,0.0017177701721085442,0.7634625434875488,0.003156045751633987,blur,131_img_.png
0.044190824031829834,0.07933963950163395,0.4392874509803921,0.5304984313725489,0.5931262745098039,0.5225374029820262,0.4520699083805084,0.0,0.003711175102647146,0.8128119707107544,0.00933529922385621,blur,133_img_.png
0.027776598930358887,0.4390900990604575,0.1987678431372549,0.5313243137254902,0.7356070588235294,0.4962418172998366,1.1285737752914429,0.0,0.0014445214787695145,0.7732537984848022,0.0013626940359477125,blur,135_img_.png
0.2354046106338501,0.2837285729043988,0.0895435294117647,0.27049882352941174,0.41229529411764704,0.23641156222235996,0.9418503642082214,0.47911062836647034,0.0010708238781702442,0.7612118124961853,0.0008813405235645364,blur,136_img_.png
0.1468929648399353,0.10347657526552292,0.41896,0.45482941176470587,0.5238603921568628,0.5267798330269607,0.3592716157436371,0.0,0.0017573209626833598,0.8303087949752808,0.0027301368464052287,blur,137_img_.png
0.110684335231781,0.3981149152369281,0.25349058823529413,0.4964694117647059,0.7859094117647059,0.4873898335375817,2.4589643478393555,0.0,0.0023552212395562063,0.7344952821731567,0.004296670751633987,blur,138_img_.png
0.9291598796844482,0.6929168819684736,0.004332549019607843,0.5942964705882353,0.8273321568627451,0.40613029603998463,0.4431445598602295,0.06481960415840149,0.0013691568599423299,0.8300072550773621,0.0010493810073048827,blur,139_img_.png
0.1142115592956543,0.4526607390923849,0.0744827450980392,0.6276274509803921,0.6666674509803922,0.47042023313390396,2.7869174480438232,0.0,0.007078068858038829,0.77198326587677,0.009317281384098354,blur,13_img_.png
0.14895808696746826,0.08204699414488016,0.22629607843137256,0.47930862745098035,0.688395294117647,0.3374673840890523,1.995057463645935,0.2875434160232544,0.0015743923294444138,0.8975272178649902,0.0028287760416666665,blur,1407.png
0.5121514797210693,0.29505452425088985,0.16807333333333332,0.5056705882352941,0.5755317647058824,0.33738819700094863,0.6896948218345642,0.31379494071006775,0.0014758843731844749,0.8675955533981323,0.0016350225842667293,blur,140_img_.png
0.11464434862136841,0.16635489430147063,0.2678741176470588,0.37817372549019607,0.5402564705882353,0.4707562295751634,0.41917991638183594,0.0,0.0018527017964257134,0.8441163301467896,0.0034335554534313723,blur,141_img_.png
0.8947795629501343,0.5899630930153971,0.005269019607843137,0.3667913725490196,0.2916870588235294,0.4037936268785283,0.6349077820777893,0.06301157176494598,0.0016802813461199292,0.8372677564620972,0.002450844338531403,blur,142_img_.png
0.5566293001174927,0.532744582852749,0.31114313725490195,0.7951341176470588,0.6639239215686275,0.4482574240676663,1.5220144987106323,0.0043549020774662495,0.001615023527008843,0.7952438592910767,0.0029837216455209535,blur,143_img_.png
0.183399498462677,0.1936322125204249,0.2952235294117647,0.41891254901960784,0.5572203921568627,0.5243777318218954,0.4593956470489502,0.0,0.0017572005208333333,0.8152695894241333,0.002318499795751634,blur,144_img_.png
0.19815999269485474,0.1731369357638888,0.3062686274509804,0.4478960784313725,0.5642474509803922,0.4898694342320261,0.40223005414009094,0.007848307490348816,0.012962610191811453,0.834519624710083,0.012638403799019609,blur,145_img_.png
0.8977595567703247,0.5596798534517974,0.004253333333333334,0.49650235294117645,0.5423062745098038,0.39245133782679736,0.6655659079551697,0.0,0.002051998689609104,0.8070140480995178,0.0027493361928104575,blur,146_img_.png
0.10305488109588623,0.12666973039215687,0.4071078431372549,0.5320898039215686,0.6216141176470588,0.5130926904616013,0.5802792310714722,0.0,0.0017846126246028474,0.8194418549537659,0.0026709431168300654,blur,148_img_.png
0.33185362815856934,0.1676907637186819,0.21066588235294118,0.5505780392156863,0.6033250980392157,0.2423142914283769,0.33247050642967224,0.5323773622512817,0.0019074522535112164,0.865475058555603,0.003671709048202614,blur,1491.png
0.4539124369621277,0.504301003602586,0.05323176470588235,0.4327125490196079,0.7020482352941176,0.44404439096886295,0.8302261233329773,0.06358671933412552,0.001627262769560816,0.858716607093811,0.0024244416593043085,blur,149_img_.png
0.8037283420562744,0.3200769021805484,0.033851372549019605,0.6950780392156862,0.8616278431372549,0.36000842429126073,0.2484607845544815,0.28006887435913086,0.0022986058141259776,0.9167446494102478,0.005806049770468586,blur,14_img_.png
0.34557241201400757,0.40917127076525056,0.417256862745098,0.49431411764705885,0.09919686274509805,0.40132586550245103,0.6713777184486389,0.022861327975988388,0.0014298795564333597,0.8204945921897888,0.0019196240127995643,blur,15001.png
0.1448071002960205,0.43480833418436815,0.4200941176470588,0.49206470588235296,0.10132980392156862,0.4344186283020152,1.4091228246688843,0.0,0.0013391417098045355,0.7918527126312256,0.0017669270833333332,blur,15003.png
0.10766440629959106,0.143239170581427,0.5175376470588235,0.6423796078431373,0.6146894117647059,0.5803073980460239,0.25137853622436523,0.0,0.0021127918759557937,0.8922083377838135,0.005788032747821351,blur,15045.png
0.14628595113754272,0.1077792841094771,0.5192905882352941,0.6884603921568627,0.7081352941176471,0.5486313359545207,0.2464703470468521,0.0017328559188172221,0.0031649913186485392,0.9130993485450745,0.009675862098311547,blur,15094.png
0.060755133628845215,0.2786406760620915,0.2936164705882353,0.5594027450980391,0.7539329411764706,0.5075483175040849,1.366737961769104,0.0,0.0016414225257767572,0.7644747495651245,0.0018027471405228758,blur,150_img_.png
0.07349205017089844,0.1561654624523421,0.44467372549019607,0.5753372549019609,0.5724031372549019,0.5418719405296841,0.9978253245353699,0.0031380208674818277,0.0016345355851491287,0.7651479244232178,0.001852115672657952,blur,15113.png
0.0695609450340271,0.11215945840141608,0.34823450980392157,0.3987160784313726,0.45036980392156867,0.4799482400599128,0.6203494071960449,0.0,0.0019809917316954808,0.8585672974586487,0.004455707890795207,blur,15136.png
0.12667030096054077,0.4606827384599673,0.16313764705882353,0.5266992156862745,0.7640180392156863,0.46551402930964053,3.0804710388183594,0.0,0.0031397948622703554,0.7068929076194763,0.005365757761437909,blur,151_img_.png
0.04694700241088867,0.25816305033886905,0.4335121568627451,0.545872156862745,0.7399996078431373,0.4653034714677428,0.583151638507843,0.017656991258263588,0.0013382004608433525,0.8282732963562012,0.0016402090123648404,blur,152_img_.png
0.12864238023757935,0.16685997072440087,0.2851462745098039,0.40478862745098043,0.3079337254901961,0.3515411688112745,0.296413779258728,0.2032085508108139,0.00176619565813512,0.8704696893692017,0.0024688478690087145,blur,1539.png
0.12491285800933838,0.3721848830678105,0.22418,0.5253113725490196,0.7179603921568628,0.4418008067810458,2.217284679412842,0.0,0.0030599153635236954,0.7141636610031128,0.0058051981209150325,blur,153_img_.png
0.30216026306152344,0.28838785062636163,0.4317027450980392,0.4680525490196078,0.11753490196078431,0.3507381535947713,0.7842863202095032,0.05330837517976761,0.0014440972221798365,0.7654078602790833,0.0012362728077342049,blur,15418.png
0.1283896565437317,0.26003429244961873,0.3205725490196078,0.42702666666666667,0.17396901960784314,0.37324538739106755,1.5777897834777832,0.05264322832226753,0.0010962033420032922,0.7958757281303406,0.001263808040577342,blur,15426.png
0.11687219142913818,0.08626276552287587,0.4124513725490196,0.40908,0.4796956862745098,0.5246351868872549,0.39674851298332214,0.0,0.0027723110919528537,0.8232402205467224,0.007467588337418301,blur,154_img_.png
0.3192364573478699,0.18746109919662313,0.42241215686274514,0.4432501960784314,0.27099098039215685,0.4504516782407407,0.7797515988349915,0.005999349057674408,0.0010634689657317263,0.8341916799545288,0.001600583809912854,blur,15544.png
0.6864361763000488,0.12137622844243565,0.3487556862745098,0.5011866666666667,0.4154537254901961,0.4464651809753951,0.6635410189628601,0.25651389360427856,0.0038481615225916194,0.9457907676696777,0.011210356083602453,blur,155_img_.png
0.053049564361572266,0.011496042687908489,0.5218937254901961,0.5809913725490197,0.6098733333333333,0.5006990272671569,0.4576743543148041,0.0,0.0027389713388654927,0.8374100923538208,0.008085426879084968,blur,156_img_.png
0.5359897613525391,0.1512892880242375,0.5026329411764706,0.7662721568627452,0.8002313725490195,0.5874193516816448,0.3240049183368683,0.0,0.0022481846714714434,0.8325420022010803,0.005109523931100218,blur,15704.png
0.2995224595069885,0.2524415168845316,0.12862980392156864,0.8287835294117647,0.8882211764705882,0.36129346235021786,0.8781699538230896,0.39466363191604614,0.0015461175635019932,0.9044861197471619,0.0025455729166666665,blur,1573.png
0.11203593015670776,0.17937355749591496,0.271758431372549,0.4356627450980392,0.5781027450980393,0.45760258374183005,1.1033698320388794,0.0,0.0016966438801977375,0.7652555704116821,0.002131369995915033,blur,157_img_.png
0.03750288486480713,0.014306027879902003,0.46740313725490196,0.46917333333333333,0.524998431372549,0.4925424070669935,0.5421045422554016,0.0,0.002000397111002605,0.8186113834381104,0.003926125919117647,blur,158_img_.png
0.09315681457519531,0.1058157807393791,0.38680784313725486,0.48659529411764707,0.5578592156862745,0.49280065359477127,0.6095203757286072,0.0,0.0025656933537695154,0.8136789798736572,0.006759076286764706,blur,159_img_.png
0.5631272792816162,0.28825775281321747,0.2780843137254902,0.4109396078431372,0.37335215686274514,0.40646028564976855,0.6504615545272827,0.11847168952226639,0.006931504291212224,0.8875693082809448,0.012811448571751156,blur,15_img_.png
0.2988426685333252,0.4901434185848253,0.008005098039215687,0.4813733333333334,0.6008482352941176,0.48787892156862744,0.982846200466156,0.0,0.0014750565211672964,0.8156289458274841,0.0018229838022165389,blur,160_img_.png
0.06437188386917114,0.0019640778186274534,0.4252239215686275,0.48081764705882357,0.5105525490196079,0.482832133374183,0.3020276427268982,0.019423827528953552,0.003534365157816145,0.8867688179016113,0.010360281352124183,blur,161_img_.png
0.03024965524673462,0.03914354830473849,0.6161674509803922,0.6630854901960784,0.6682643137254902,0.48933081852532684,0.3688673675060272,0.10856445133686066,0.00679361616591348,0.9304502010345459,0.012555338541666667,blur,162_img_.png
0.03102773427963257,0.013576988868464031,0.5681458823529412,0.5001109803921568,0.4799964705882353,0.4789680223651961,0.2554057836532593,0.029026692733168602,0.0021030826375219554,0.8952010869979858,0.005240272671568628,blur,163_img_.png
0.12366288900375366,0.0875208843954248,0.4362949019607843,0.4561443137254902,0.5465498039215687,0.49843647875816993,0.7682732939720154,0.0,0.0018064615880224438,0.8214343190193176,0.0026542458129084965,blur,164_img_.png
0.18786591291427612,0.11802115247140524,0.4721007843137255,0.5350537254901961,0.6113647058823529,0.4708228911356209,0.8351130485534668,0.0013281250139698386,0.0019751529939333596,0.8198741674423218,0.0037975388071895427,blur,165_img_.png
0.5044264793395996,0.32966190512663396,0.01724392156862745,0.19811764705882354,0.17950627450980391,0.35439391850490193,0.5072739720344543,0.2716080844402313,0.002323454461357917,0.8582803606987,0.00570088677832244,blur,1660.png
0.0610310435295105,0.19706592116013075,0.2881364705882353,0.585216862745098,0.5074917647058824,0.3651523692810458,0.3566723167896271,0.17211589217185974,0.0024554394484519963,0.8911270499229431,0.0064944725285947715,blur,166_img_.png
0.8611278533935547,0.6726038461773253,0.0016219607843137255,0.5303066666666666,0.8407792156862745,0.35003725307059314,0.842282772064209,0.045366983860731125,0.0013035063821307882,0.7704373598098755,0.001695331385979049,blur,168_img_.png
0.024774670600891113,0.3836684032563353,0.34014941176470587,0.7322498039215687,0.6294956862745098,0.5451345673227117,0.2904888689517975,0.0,0.005822463604829238,0.8793681859970093,0.016458464266681367,blur,169_img_.png
0.25755423307418823,0.040844847834967356,0.3205486274509804,0.4323019607843137,0.5046231372549019,0.49216247957516335,0.6383158564567566,0.0,0.00904582339137395,0.836060643196106,0.012359119689542484,blur,16_img_.png
0.17719078063964844,0.29004718137254903,0.31482745098039217,0.5063278431372549,0.6560733333333333,0.4727507786968954,1.394950032234192,0.0,0.0017432942625257707,0.7472473382949829,0.0024964511846405227,blur,170_img_.png
0.09086811542510986,0.30812062142565366,0.25977803921568626,0.6184125490196078,0.5470309803921568,0.5176119281045751,0.5577080249786377,0.0013118489878252149,0.0022895214777522615,0.8193598985671997,0.005380297691993464,blur,171_img_.png
0.051607608795166016,0.32710415163398693,0.20635686274509804,0.5684541176470589,0.48816588235294117,0.5370228967320262,0.40023887157440186,0.0,0.002535075972222223,0.8461148738861084,0.007726933333333333,blur,172_img_.png
0.18002969026565552,0.3774842888467795,0.17906313725490194,0.5533003921568628,0.7739376470588235,0.47749216748006107,1.8993064165115356,0.009184850379824638,0.0013251064035595702,0.7737459540367126,0.001900409576459071,blur,173_img_.png
0.32042449712753296,0.3142531318082789,0.23211607843137255,0.4425380392156863,0.4708074509803921,0.46913356141067536,0.5366693139076233,0.057886283844709396,0.004896304945034452,0.8601984977722168,0.009206405739379085,blur,1742.png
0.07305938005447388,0.4158247293709151,0.453098431372549,0.745156862745098,0.8519745098039215,0.6038177976919934,0.8961382508277893,0.0,0.0035273598954836524,0.7407086491584778,0.003244217218137255,blur,174_img_.png
0.3718383312225342,0.03132652930964054,0.48300901960784315,0.5127588235294118,0.4900027450980392,0.5491211703431372,1.1288602352142334,0.0,0.0013533886716100905,0.7422415018081665,0.0016292636846405228,blur,175_img_.png
0.20153844356536865,0.11455722222222221,0.35144470588235294,0.35312745098039217,0.3449945098039216,0.5146625980392158,0.7947719693183899,0.01498333364725113,0.002035329016510416,0.9061869382858276,0.005180114379084967,blur,176_img_.png
0.15611481666564941,0.6290793241137514,0.02810666666666667,0.35991215686274514,0.8334941176470588,0.37930841773795615,1.566908359527588,0.13262417912483215,0.00911852569239956,0.8655686378479004,0.013810186988702766,blur,177_img_.png
0.280062735080719,0.07348994076797384,0.4102694117647059,0.4987929411764706,0.4378545098039216,0.4994361340890523,0.5825313925743103,0.0,0.001837070291985406,0.7874199748039246,0.0037126608455882353,blur,178_img_.png
0.11717504262924194,0.12099628523284314,0.41862352941176467,0.49843411764705886,0.3835149019607843,0.46438742085375817,0.5562503933906555,0.005100911483168602,0.0017838541659884982,0.8235061168670654,0.002914394403594771,blur,179_img_.png
0.0933758020401001,0.18210519607843137,0.387823137254902,0.47252509803921566,0.5128956862745098,0.4591419934640523,0.3105598986148834,0.03604583442211151,0.0025331122287326384,0.8835266828536987,0.0065843954248366015,blur,17_img_.png
0.138405442237854,0.2702972069035947,0.12488980392156863,0.5159270588235294,0.48592862745098037,0.40146688623366017,0.5891874432563782,0.12769530713558197,0.0018655371063126458,0.8715258836746216,0.002740374795751634,blur,180_img_.png
0.7812390327453613,0.33600814578005117,0.003968235294117647,0.5308176470588235,0.7784588235294118,0.3654374808184143,0.7934139370918274,0.0891619548201561,0.00939827826018904,0.8594754934310913,0.013002058823529412,blur,182_img_.png
0.20795053243637085,0.07497796670751637,0.4248658823529412,0.49281921568627446,0.420081568627451,0.4565722017973856,1.2305126190185547,0.0,0.001698297504583995,0.8184980154037476,0.0028470690359477125,blur,183_img_.png
0.12748676538467407,0.1693515732841058,0.484456862745098,0.5266627450980392,0.34739450980392156,0.3397054665801859,0.8090903759002686,0.17298027873039246,0.0012047699300674855,0.8476824164390564,0.00120888423223403,blur,184_img_.png
0.08536875247955322,0.1390690231821896,0.42309137254901963,0.47493843137254904,0.34017843137254905,0.48446734579248363,0.39820024371147156,0.053307291120290756,0.0021737401038169862,0.8990637063980103,0.0061708920547385625,blur,185_img_.png
0.10591393709182739,0.3560478921356696,0.1693435294117647,0.4160360784313726,0.528301568627451,0.39295249357849493,1.2812632322311401,0.07934825122356415,0.02585396875364021,0.8628538846969604,0.014970999381161889,blur,186_img_.png
0.017261862754821777,0.055387739991830116,0.4371827450980392,0.5038290196078432,0.4681207843137255,0.49679110498366014,1.7728896141052246,0.0,0.0023653873689333605,0.8217458724975586,0.005600171058006536,blur,187_img_.png
0.1451008915901184,0.1199253089256536,0.5129882352941177,0.5809827450980392,0.4499305882352941,0.47868281505310456,0.35203054547309875,0.006126302294433117,0.0018228938778241483,0.8681998252868652,0.003010940053104575,blur,188_img_.png
0.5693318843841553,0.4826458078022876,0.00964392156862745,0.6660713725490196,0.7811411764705882,0.3210422411151961,13.132122039794922,0.25574108958244324,0.00104732421836853,0.768650233745575,0.0010119698052832244,blur,189_img_.png
0.5609689950942993,0.645805965965101,0.07129254901960784,0.7510780392156863,0.4607258823529412,0.4683864468811206,0.6177451014518738,0.0,0.001764932302816127,0.74806147813797,0.0023824826316545308,blur,18_img_.png
0.08836942911148071,0.0429801240808823,0.45028313725490193,0.4557247058823529,0.4206066666666667,0.46737446384803927,0.3739124834537506,0.03229817748069763,0.004702763657368553,0.8719422817230225,0.011439899918300654,blur,190_img_.png
0.04938709735870361,0.06281090430964052,0.44565764705882355,0.5861003921568627,0.64032,0.47579189644607844,0.7702243328094482,0.10425130277872086,0.0015741406234741214,0.8747240900993347,0.0017826669730392156,blur,191_img_.png
0.09679687023162842,0.07811723856209153,0.4300243137254902,0.5991458823529411,0.5265188235294118,0.4143123340482026,0.3248012959957123,0.08592447638511658,0.05202059162898593,0.8955816030502319,0.028883157169117647,blur,192_img_.png
0.03735196590423584,0.1520191711923471,0.3844752941176471,0.5573388235294118,0.5335482352941177,0.4094808212364417,0.39555612206459045,0.2573128044605255,0.014490626675040266,0.9531266689300537,0.02427877571654873,blur,193_img_.png
0.16637146472930908,0.10413486774918303,0.3889533333333333,0.43977098039215684,0.34889764705882353,0.46141540287990196,0.24896956980228424,0.051858723163604736,0.002280234354485406,0.8838152885437012,0.006279718137254902,blur,194_img_.png
0.12767690420150757,0.07406841894744007,0.34696784313725487,0.34740313725490196,0.2678145098039216,0.3488739447167756,0.24320171773433685,0.24065212905406952,0.002466338770114051,0.894007682800293,0.0069624268110021785,blur,1957.png
0.21177935600280762,0.07145484834558827,0.3338882352941176,0.5843670588235294,0.608723137254902,0.5049574525122549,1.159440040588379,0.0,0.0015877864532046842,0.7981103658676147,0.0019232409109477123,blur,195_img_.png
0.15526175498962402,0.10284366064133987,0.35090901960784315,0.3878372549019608,0.31062,0.4311256638071896,0.26130250096321106,0.06903320550918579,0.008445266725285847,0.8960070610046387,0.014864085477941177,blur,196_img_.png
